nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_3_25,MX,0.9812
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_4_75,MX,0.9792
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_5_115,MX,0.9945
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_5_157,MX,0.9833
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_6_174,MX,0.9839
SocialBehavioralAutism_4_59,SB,MixedASDwithDelay_4_76,MX,0.9927
SocialBehavioralAutism_4_59,SB,MixedASDwithDelay_5_88,MX,0.9928
SocialBehavioralAutism_4_59,SB,MixedASDwithDelay_5_130,MX,0.9626
SocialBehavioralAutism_4_59,SB,MixedASDwithDelay_5_139,MX,0.9959
SocialBehavioralAutism_4_60,SB,MixedASDwithDelay_4_46,MX,0.9922
SocialBehavioralAutism_4_60,SB,MixedASDwithDelay_4_63,MX,0.5503
SocialBehavioralAutism_4_60,SB,MixedASDwithDelay_4_68,MX,0.7244
SocialBehavioralAutism_4_60,SB,MixedASDwithDelay_5_109,MX,0.996
SocialBehavioralAutism_4_62,SB,MixedASDwithDelay_4_76,MX,0.9811
SocialBehavioralAutism_4_62,SB,MixedASDwithDelay_5_88,MX,0.8261
SocialBehavioralAutism_4_62,SB,MixedASDwithDelay_5_113,MX,0.7544
SocialBehavioralAutism_4_62,SB,MixedASDwithDelay_5_130,MX,0.9559
SocialBehavioralAutism_4_63,SB,MixedASDwithDelay_3_27,MX,0.8287
SocialBehavioralAutism_4_63,SB,MixedASDwithDelay_5_87,MX,0.6959
SocialBehavioralAutism_4_63,SB,MixedASDwithDelay_5_155,MX,0.9829
SocialBehavioralAutism_4_65,SB,MixedASDwithDelay_2_5,MX,0.7381
SocialBehavioralAutism_4_65,SB,MixedASDwithDelay_4_39,MX,0.6804
SocialBehavioralAutism_4_65,SB,MixedASDwithDelay_6_198,MX,0.9829
SocialBehavioralAutism_4_67,SB,MixedASDwithDelay_3_27,MX,0.9946
SocialBehavioralAutism_4_67,SB,MixedASDwithDelay_3_32,MX,0.5514
SocialBehavioralAutism_4_67,SB,MixedASDwithDelay_4_63,MX,0.9727
SocialBehavioralAutism_4_67,SB,MixedASDwithDelay_5_132,MX,0.9836
SocialBehavioralAutism_4_67,SB,MixedASDwithDelay_5_134,MX,0.9905
SocialBehavioralAutism_4_67,SB,MixedASDwithDelay_6_217,MX,0.9922
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_3_32,MX,0.9846
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_4_52,MX,0.665
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_4_63,MX,0.9626
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_5_114,MX,0.9927
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_5_141,MX,0.9635
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_5_153,MX,0.9901
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_5_155,MX,0.9599
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_6_179,MX,0.8971
SocialBehavioralAutism_4_68,SB,MixedASDwithDelay_6_232,MX,0.5805
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_2_5,MX,0.947
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_3_32,MX,0.9891
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_4_39,MX,0.9799
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_4_59,MX,0.9689
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_4_62,MX,0.9821
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_4_63,MX,0.5852
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_5_96,MX,0.9404
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_5_114,MX,0.976
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_5_153,MX,0.9933
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_5_155,MX,0.9789
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_6_179,MX,0.9932
SocialBehavioralAutism_4_69,SB,MixedASDwithDelay_6_185,MX,0.9784
SocialBehavioralAutism_4_70,SB,MixedASDwithDelay_6_189,MX,0.9771
SocialBehavioralAutism_4_70,SB,MixedASDwithDelay_6_195,MX,0.971
SocialBehavioralAutism_5_74,SB,MixedASDwithDelay_4_51,MX,0.7145
SocialBehavioralAutism_5_75,SB,MixedASDwithDelay_4_73,MX,0.5732
SocialBehavioralAutism_5_75,SB,MixedASDwithDelay_5_135,MX,0.9863
SocialBehavioralAutism_5_76,SB,MixedASDwithDelay_1_1,MX,0.9899
SocialBehavioralAutism_5_76,SB,MixedASDwithDelay_4_66,MX,0.9281
SocialBehavioralAutism_5_76,SB,MixedASDwithDelay_4_72,MX,0.9415
SocialBehavioralAutism_5_76,SB,MixedASDwithDelay_5_96,MX,0.6149
SocialBehavioralAutism_5_76,SB,MixedASDwithDelay_5_143,MX,0.9958
SocialBehavioralAutism_5_77,SB,MixedASDwithDelay_1_1,MX,0.7874
SocialBehavioralAutism_5_77,SB,MixedASDwithDelay_4_66,MX,0.9973
SocialBehavioralAutism_5_77,SB,MixedASDwithDelay_4_72,MX,0.9893
SocialBehavioralAutism_5_77,SB,MixedASDwithDelay_5_143,MX,0.5833
SocialBehavioralAutism_5_80,SB,MixedASDwithDelay_4_68,MX,0.9641
SocialBehavioralAutism_5_80,SB,MixedASDwithDelay_4_71,MX,0.9202
SocialBehavioralAutism_5_80,SB,MixedASDwithDelay_5_117,MX,0.9764
SocialBehavioralAutism_5_80,SB,MixedASDwithDelay_5_137,MX,0.6228
SocialBehavioralAutism_5_80,SB,MixedASDwithDelay_6_202,MX,0.9145
SocialBehavioralAutism_5_82,SB,MixedASDwithDelay_4_64,MX,0.9971
SocialBehavioralAutism_5_82,SB,MixedASDwithDelay_5_136,MX,0.9413
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_4_59,MX,0.9933
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_4_62,MX,0.9782
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_5_96,MX,0.556
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_5_114,MX,0.6528
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_5_116,MX,0.9684
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_5_153,MX,0.9864
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_5_155,MX,0.9914
SocialBehavioralAutism_5_86,SB,MixedASDwithDelay_6_179,MX,0.997
